player,session,session_date,score,flag
Player 8,Agility,2022-07-19,4,Actual
Player 8,Agility,2022-07-20,8,Actual
Player 8,Agility,2022-07-21,6,Actual
Player 8,Agility,2022-07-22,6,Actual
Player 8,Agility,2022-07-25,9,Actual
Player 8,Agility,2022-07-26,9,Carried Over
Player 8,Agility,2022-07-27,9,Carried Over
Player 8,Agility,2022-07-28,8,Actual
Player 8,Agility,2022-07-29,7,Actual
Player 8,Cardio,2022-01-03,5,Actual
Player 8,Cardio,2022-01-04,7,Actual
Player 8,Cardio,2022-01-05,7,Actual
Player 8,Cardio,2022-01-06,6,Actual
Player 8,Cardio,2022-01-07,3,Actual
Player 8,Cardio,2022-01-10,3,Actual
Player 8,Cardio,2022-01-11,3,Carried Over
Player 8,Cardio,2022-01-12,3,Carried Over
Player 8,Cardio,2022-01-13,3,Carried Over
Player 8,Cardio,2022-01-14,6,Actual
Player 8,Cardio,2022-01-17,6,Carried Over
Player 8,Cardio,2022-01-18,3,Actual
Player 8,Cardio,2022-01-19,3,Carried Over
Player 8,Cardio,2022-01-20,3,Carried Over
Player 8,Cardio,2022-01-21,5,Actual
Player 8,Cardio,2022-01-24,5,Carried Over
Player 8,Cardio,2022-01-25,5,Carried Over
Player 8,Cardio,2022-01-26,8,Actual
Player 8,Cardio,2022-01-27,8,Carried Over
Player 8,Cardio,2022-01-28,3,Actual
Player 8,Cardio,2022-01-31,8,Actual
Player 8,Cardio,2022-02-01,7,Actual
Player 8,Cardio,2022-02-02,4,Actual
Player 8,Cardio,2022-02-03,4,Actual
Player 8,Cardio,2022-02-04,6,Actual
Player 8,Cardio,2022-02-07,6,Carried Over
Player 8,Cardio,2022-02-08,6,Carried Over
Player 8,Cardio,2022-02-09,6,Actual
Player 8,Cardio,2022-02-10,10,Actual
Player 8,Cardio,2022-02-11,7,Actual
Player 8,Cardio,2022-02-14,7,Carried Over
Player 8,Cardio,2022-02-15,3,Actual
Player 8,Cardio,2022-02-16,7,Actual
Player 8,Cardio,2022-02-17,7,Carried Over
Player 8,Cardio,2022-02-18,5,Actual
Player 8,Cardio,2022-02-21,10,Actual
Player 8,Cardio,2022-02-22,6,Actual
Player 8,Cardio,2022-02-23,7,Actual
Player 8,Cardio,2022-02-24,7,Carried Over
Player 8,Cardio,2022-02-25,6,Actual
Player 8,Cardio,2022-02-28,6,Actual
Player 8,Cardio,2022-03-01,5,Actual
Player 8,Cardio,2022-03-02,5,Carried Over
Player 8,Cardio,2022-03-03,10,Actual
Player 8,Cardio,2022-03-04,9,Actual
Player 8,Cardio,2022-03-07,9,Carried Over
Player 8,Cardio,2022-03-08,7,Actual
Player 8,Cardio,2022-03-09,9,Actual
Player 8,Cardio,2022-03-10,3,Actual
Player 8,Cardio,2022-03-11,8,Actual
Player 8,Cardio,2022-03-14,6,Actual
Player 8,Cardio,2022-03-15,6,Carried Over
Player 8,Cardio,2022-03-16,6,Carried Over
Player 8,Cardio,2022-03-17,8,Actual
Player 8,Cardio,2022-03-18,8,Carried Over
Player 8,Cardio,2022-03-21,6,Actual
Player 8,Cardio,2022-03-22,10,Actual
Player 8,Cardio,2022-03-23,10,Carried Over
Player 8,Cardio,2022-03-24,10,Carried Over
Player 8,Cardio,2022-03-25,10,Carried Over
Player 8,Cardio,2022-03-28,10,Carried Over
Player 8,Cardio,2022-03-29,10,Carried Over
Player 8,Cardio,2022-03-30,10,Actual
Player 8,Cardio,2022-03-31,7,Actual
Player 8,Cardio,2022-04-01,5,Actual
Player 8,Cardio,2022-04-04,6,Actual
Player 8,Cardio,2022-04-05,5,Actual
Player 8,Cardio,2022-04-06,4,Actual
Player 8,Cardio,2022-04-07,9,Actual
Player 8,Cardio,2022-04-08,3,Actual
Player 8,Cardio,2022-04-11,3,Carried Over
Player 8,Cardio,2022-04-12,6,Actual
Player 8,Cardio,2022-04-13,3,Actual
Player 8,Cardio,2022-04-14,6,Actual
Player 8,Cardio,2022-04-15,6,Carried Over
Player 8,Cardio,2022-04-18,7,Actual
Player 8,Cardio,2022-04-19,7,Carried Over
Player 8,Cardio,2022-04-20,7,Carried Over
Player 8,Cardio,2022-04-21,9,Actual
Player 8,Cardio,2022-04-22,6,Actual
Player 8,Cardio,2022-04-25,6,Carried Over
Player 8,Cardio,2022-04-26,6,Actual
Player 8,Cardio,2022-04-27,8,Actual
Player 8,Cardio,2022-04-28,8,Carried Over
Player 8,Cardio,2022-04-29,9,Actual
Player 8,Cardio,2022-05-02,9,Carried Over
Player 8,Cardio,2022-05-03,3,Actual
Player 8,Cardio,2022-05-04,3,Carried Over
Player 8,Cardio,2022-05-05,4,Actual
Player 8,Cardio,2022-05-06,9,Actual
Player 8,Cardio,2022-05-09,9,Carried Over
Player 8,Cardio,2022-05-10,9,Actual
Player 8,Cardio,2022-05-11,10,Actual
Player 8,Cardio,2022-05-12,10,Carried Over
Player 8,Cardio,2022-05-13,9,Actual
Player 8,Cardio,2022-05-16,5,Actual
Player 8,Cardio,2022-05-17,5,Carried Over
Player 8,Cardio,2022-05-18,5,Carried Over
Player 8,Cardio,2022-05-19,9,Actual
Player 8,Cardio,2022-05-20,8,Actual
Player 8,Cardio,2022-05-23,10,Actual
Player 8,Cardio,2022-05-24,10,Carried Over
Player 8,Cardio,2022-05-25,6,Actual
Player 8,Cardio,2022-05-26,8,Actual
Player 8,Cardio,2022-05-27,8,Carried Over
Player 8,Cardio,2022-05-30,9,Actual
Player 8,Cardio,2022-05-31,7,Actual
Player 8,Cardio,2022-06-01,3,Actual
Player 8,Cardio,2022-06-02,7,Actual
Player 8,Cardio,2022-06-03,7,Carried Over
Player 8,Cardio,2022-06-06,7,Carried Over
Player 8,Cardio,2022-06-07,7,Carried Over
Player 8,Cardio,2022-06-08,4,Actual
Player 8,Cardio,2022-06-09,4,Actual
Player 8,Cardio,2022-06-10,10,Actual
Player 8,Cardio,2022-06-13,4,Actual
Player 8,Cardio,2022-06-14,7,Actual
Player 8,Cardio,2022-06-15,7,Carried Over
Player 8,Cardio,2022-06-16,8,Actual
Player 8,Cardio,2022-06-17,8,Carried Over
Player 8,Cardio,2022-06-20,3,Actual
Player 8,Cardio,2022-06-21,9,Actual
Player 8,Cardio,2022-06-22,6,Actual
Player 8,Cardio,2022-06-23,4,Actual
Player 8,Cardio,2022-06-24,3,Actual
Player 8,Cardio,2022-06-27,8,Actual
Player 8,Cardio,2022-06-28,8,Carried Over
Player 8,Cardio,2022-06-29,8,Carried Over
Player 8,Cardio,2022-06-30,5,Actual
Player 8,Cardio,2022-07-01,3,Actual
Player 8,Cardio,2022-07-04,10,Actual
Player 8,Cardio,2022-07-05,7,Actual
Player 8,Cardio,2022-07-06,6,Actual
Player 8,Cardio,2022-07-07,7,Actual
Player 8,Cardio,2022-07-08,3,Actual
Player 8,Cardio,2022-07-11,8,Actual
Player 8,Cardio,2022-07-12,5,Actual
Player 8,Cardio,2022-07-13,5,Carried Over
Player 8,Cardio,2022-07-14,5,Actual
Player 8,Cardio,2022-07-15,5,Carried Over
Player 8,Cardio,2022-07-18,6,Actual
Player 8,Cardio,2022-07-19,6,Carried Over
Player 8,Cardio,2022-07-20,3,Actual
Player 8,Cardio,2022-07-21,8,Actual
Player 8,Cardio,2022-07-22,8,Carried Over
Player 8,Cardio,2022-07-25,8,Actual
Player 8,Cardio,2022-07-26,8,Carried Over
Player 8,Cardio,2022-07-27,8,Actual
Player 8,Cardio,2022-07-28,5,Actual
Player 8,Cardio,2022-07-29,4,Actual
Player 8,Strength Building,2022-01-03,6,Actual
Player 8,Strength Building,2022-01-04,8,Actual
Player 8,Strength Building,2022-01-05,8,Actual
Player 8,Strength Building,2022-01-06,8,Carried Over
Player 8,Strength Building,2022-01-07,4,Actual
Player 8,Strength Building,2022-01-10,3,Actual
Player 8,Strength Building,2022-01-11,3,Carried Over
Player 8,Strength Building,2022-01-12,3,Carried Over
Player 8,Strength Building,2022-01-13,3,Carried Over
Player 8,Strength Building,2022-01-14,6,Actual
Player 8,Strength Building,2022-01-17,9,Actual
Player 8,Strength Building,2022-01-18,9,Carried Over
Player 8,Strength Building,2022-01-19,10,Actual
Player 8,Strength Building,2022-01-20,7,Actual
Player 8,Strength Building,2022-01-21,7,Actual
Player 8,Strength Building,2022-01-24,10,Actual
Player 8,Strength Building,2022-01-25,4,Actual
Player 8,Strength Building,2022-01-26,4,Carried Over
Player 8,Strength Building,2022-01-27,3,Actual
Player 8,Strength Building,2022-01-28,5,Actual
Player 8,Strength Building,2022-01-31,5,Carried Over
Player 8,Strength Building,2022-02-01,3,Actual
Player 8,Strength Building,2022-02-02,3,Actual
Player 8,Strength Building,2022-02-03,3,Carried Over
Player 8,Strength Building,2022-02-04,5,Actual
Player 8,Strength Building,2022-02-07,4,Actual
Player 8,Strength Building,2022-02-08,4,Carried Over
Player 8,Strength Building,2022-02-09,3,Actual
Player 8,Strength Building,2022-02-10,7,Actual
Player 8,Strength Building,2022-02-11,7,Carried Over
Player 8,Strength Building,2022-02-14,7,Carried Over
Player 8,Strength Building,2022-02-15,7,Carried Over
Player 8,Strength Building,2022-02-16,4,Actual
Player 8,Strength Building,2022-02-17,6,Actual
Player 8,Strength Building,2022-02-18,5,Actual
Player 8,Strength Building,2022-02-21,7,Actual
Player 8,Strength Building,2022-02-22,6,Actual
Player 8,Strength Building,2022-02-23,6,Carried Over
Player 8,Strength Building,2022-02-24,5,Actual
Player 8,Strength Building,2022-02-25,10,Actual
Player 8,Strength Building,2022-02-28,6,Actual
Player 8,Strength Building,2022-03-01,6,Carried Over
Player 8,Strength Building,2022-03-02,6,Carried Over
Player 8,Strength Building,2022-03-03,6,Actual
Player 8,Strength Building,2022-03-04,4,Actual
Player 8,Strength Building,2022-03-07,4,Actual
Player 8,Strength Building,2022-03-08,9,Actual
Player 8,Strength Building,2022-03-09,4,Actual
Player 8,Strength Building,2022-03-10,4,Actual
Player 8,Strength Building,2022-03-11,8,Actual
Player 8,Strength Building,2022-03-14,7,Actual
Player 8,Strength Building,2022-03-15,7,Actual
Player 8,Strength Building,2022-03-16,7,Actual
Player 8,Strength Building,2022-03-17,7,Carried Over
Player 8,Strength Building,2022-03-18,5,Actual
Player 8,Strength Building,2022-03-21,10,Actual
Player 8,Strength Building,2022-03-22,10,Carried Over
Player 8,Strength Building,2022-03-23,10,Carried Over
Player 8,Strength Building,2022-03-24,7,Actual
Player 8,Strength Building,2022-03-25,4,Actual
Player 8,Strength Building,2022-03-28,4,Actual
Player 8,Strength Building,2022-03-29,8,Actual
Player 8,Strength Building,2022-03-30,8,Carried Over
Player 8,Strength Building,2022-03-31,4,Actual
Player 8,Strength Building,2022-04-01,4,Carried Over
Player 8,Strength Building,2022-04-04,4,Carried Over
Player 8,Strength Building,2022-04-05,7,Actual
Player 8,Strength Building,2022-04-06,7,Carried Over
Player 8,Strength Building,2022-04-07,8,Actual
Player 8,Strength Building,2022-04-08,9,Actual
Player 8,Strength Building,2022-04-11,9,Actual
Player 8,Strength Building,2022-04-12,9,Carried Over
Player 8,Strength Building,2022-04-13,6,Actual
Player 8,Strength Building,2022-04-14,6,Carried Over
Player 8,Strength Building,2022-04-15,6,Carried Over
Player 8,Strength Building,2022-04-18,6,Carried Over
Player 8,Strength Building,2022-04-19,6,Carried Over
Player 8,Strength Building,2022-04-20,7,Actual
Player 8,Strength Building,2022-04-21,7,Carried Over
Player 8,Strength Building,2022-04-22,10,Actual
Player 8,Strength Building,2022-04-25,10,Carried Over
Player 8,Strength Building,2022-04-26,10,Carried Over
Player 8,Strength Building,2022-04-27,9,Actual
Player 8,Strength Building,2022-04-28,3,Actual
Player 8,Strength Building,2022-04-29,10,Actual
Player 8,Strength Building,2022-05-02,10,Actual
Player 8,Strength Building,2022-05-03,10,Carried Over
Player 8,Strength Building,2022-05-04,10,Carried Over
Player 8,Strength Building,2022-05-05,4,Actual
Player 8,Strength Building,2022-05-06,5,Actual
Player 8,Strength Building,2022-05-09,7,Actual
Player 8,Strength Building,2022-05-10,10,Actual
Player 8,Strength Building,2022-05-11,5,Actual
Player 8,Strength Building,2022-05-12,3,Actual
Player 8,Strength Building,2022-05-13,3,Carried Over
Player 8,Strength Building,2022-05-16,10,Actual
Player 8,Strength Building,2022-05-17,7,Actual
Player 8,Strength Building,2022-05-18,7,Carried Over
Player 8,Strength Building,2022-05-19,5,Actual
Player 8,Strength Building,2022-05-20,5,Carried Over
Player 8,Strength Building,2022-05-23,8,Actual
Player 8,Strength Building,2022-05-24,8,Carried Over
Player 8,Strength Building,2022-05-25,8,Carried Over
Player 8,Strength Building,2022-05-26,3,Actual
Player 8,Strength Building,2022-05-27,3,Carried Over
Player 8,Strength Building,2022-05-30,6,Actual
Player 8,Strength Building,2022-05-31,8,Actual
Player 8,Strength Building,2022-06-01,4,Actual
Player 8,Strength Building,2022-06-02,4,Actual
Player 8,Strength Building,2022-06-03,4,Carried Over
Player 8,Strength Building,2022-06-06,4,Carried Over
Player 8,Strength Building,2022-06-07,4,Carried Over
Player 8,Strength Building,2022-06-08,6,Actual
Player 8,Strength Building,2022-06-09,6,Carried Over
Player 8,Strength Building,2022-06-10,8,Actual
Player 8,Strength Building,2022-06-13,5,Actual
Player 8,Strength Building,2022-06-14,5,Carried Over
Player 8,Strength Building,2022-06-15,4,Actual
Player 8,Strength Building,2022-06-16,4,Carried Over
Player 8,Strength Building,2022-06-17,10,Actual
Player 8,Strength Building,2022-06-20,5,Actual
Player 8,Strength Building,2022-06-21,5,Carried Over
Player 8,Strength Building,2022-06-22,6,Actual
Player 8,Strength Building,2022-06-23,3,Actual
Player 8,Strength Building,2022-06-24,3,Carried Over
Player 8,Strength Building,2022-06-27,5,Actual
Player 8,Strength Building,2022-06-28,5,Actual
Player 8,Strength Building,2022-06-29,5,Carried Over
Player 8,Strength Building,2022-06-30,5,Carried Over
Player 8,Strength Building,2022-07-01,4,Actual
Player 8,Strength Building,2022-07-04,6,Actual
Player 8,Strength Building,2022-07-05,6,Carried Over
Player 8,Strength Building,2022-07-06,8,Actual
Player 8,Strength Building,2022-07-07,8,Actual
Player 8,Strength Building,2022-07-08,9,Actual
Player 8,Strength Building,2022-07-11,9,Carried Over
Player 8,Strength Building,2022-07-12,9,Actual
Player 8,Strength Building,2022-07-13,10,Actual
Player 8,Strength Building,2022-07-14,4,Actual
Player 8,Strength Building,2022-07-15,6,Actual
Player 8,Strength Building,2022-07-18,9,Actual
Player 8,Strength Building,2022-07-19,9,Carried Over
Player 8,Strength Building,2022-07-20,8,Actual
Player 8,Strength Building,2022-07-21,10,Actual
Player 8,Strength Building,2022-07-22,10,Carried Over
Player 8,Strength Building,2022-07-25,4,Actual
Player 8,Strength Building,2022-07-26,5,Actual
Player 8,Strength Building,2022-07-27,6,Actual
Player 8,Strength Building,2022-07-28,8,Actual
Player 8,Strength Building,2022-07-29,8,Actual
Player 9,Agility,2022-01-03,6,Actual
Player 9,Agility,2022-01-04,6,Carried Over
Player 9,Agility,2022-01-05,6,Actual
Player 9,Agility,2022-01-06,8,Actual
Player 9,Agility,2022-01-07,3,Actual
Player 9,Agility,2022-01-10,6,Actual
Player 9,Agility,2022-01-11,6,Actual
Player 9,Agility,2022-01-12,4,Actual
Player 9,Agility,2022-01-13,4,Carried Over
Player 9,Agility,2022-01-14,7,Actual
Player 9,Agility,2022-01-17,10,Actual
Player 9,Agility,2022-01-18,9,Actual
Player 9,Agility,2022-01-19,4,Actual
Player 9,Agility,2022-01-20,7,Actual
Player 9,Agility,2022-01-21,6,Actual
Player 9,Agility,2022-01-24,10,Actual
Player 9,Agility,2022-01-25,3,Actual
Player 9,Agility,2022-01-26,9,Actual
Player 9,Agility,2022-01-27,9,Carried Over
Player 9,Agility,2022-01-28,3,Actual
Player 9,Agility,2022-01-31,6,Actual
Player 9,Agility,2022-02-01,6,Actual
Player 9,Agility,2022-02-02,4,Actual
Player 9,Agility,2022-02-03,8,Actual
Player 9,Agility,2022-02-04,8,Carried Over
Player 9,Agility,2022-02-07,8,Actual
Player 9,Agility,2022-02-08,10,Actual
Player 9,Agility,2022-02-09,10,Carried Over
Player 9,Agility,2022-02-10,10,Carried Over
Player 9,Agility,2022-02-11,3,Actual
Player 9,Agility,2022-02-14,3,Actual
Player 9,Agility,2022-02-15,6,Actual
Player 9,Agility,2022-02-16,6,Carried Over
Player 9,Agility,2022-02-17,9,Actual
Player 9,Agility,2022-02-18,9,Actual
Player 9,Agility,2022-02-21,9,Actual
Player 9,Agility,2022-02-22,8,Actual
Player 9,Agility,2022-02-23,8,Actual
Player 9,Agility,2022-02-24,8,Carried Over
Player 9,Agility,2022-02-25,9,Actual
Player 9,Agility,2022-02-28,9,Actual
Player 9,Agility,2022-03-01,9,Actual
Player 9,Agility,2022-03-02,7,Actual
Player 9,Agility,2022-03-03,10,Actual
Player 9,Agility,2022-03-04,10,Carried Over
Player 9,Agility,2022-03-07,3,Actual
Player 9,Agility,2022-03-08,3,Carried Over
Player 9,Agility,2022-03-09,3,Actual
Player 9,Agility,2022-03-10,6,Actual
Player 9,Agility,2022-03-11,10,Actual
Player 9,Agility,2022-03-14,5,Actual
Player 9,Agility,2022-03-15,5,Carried Over
Player 9,Agility,2022-03-16,8,Actual
Player 9,Agility,2022-03-17,8,Actual
Player 9,Agility,2022-03-18,8,Actual
Player 9,Agility,2022-03-21,7,Actual
Player 9,Agility,2022-03-22,3,Actual
Player 9,Agility,2022-03-23,6,Actual
Player 9,Agility,2022-03-24,6,Carried Over
Player 9,Agility,2022-03-25,3,Actual
Player 9,Agility,2022-03-28,3,Carried Over
Player 9,Agility,2022-03-29,3,Actual
Player 9,Agility,2022-03-30,5,Actual
Player 9,Agility,2022-03-31,7,Actual
Player 9,Agility,2022-04-01,6,Actual
Player 9,Agility,2022-04-04,6,Carried Over
Player 9,Agility,2022-04-05,10,Actual
Player 9,Agility,2022-04-06,10,Carried Over
Player 9,Agility,2022-04-07,9,Actual
Player 9,Agility,2022-04-08,5,Actual
Player 9,Agility,2022-04-11,8,Actual
Player 9,Agility,2022-04-12,8,Carried Over
Player 9,Agility,2022-04-13,8,Actual
Player 9,Agility,2022-04-14,8,Carried Over
Player 9,Agility,2022-04-15,5,Actual
Player 9,Agility,2022-04-18,5,Carried Over
Player 9,Agility,2022-04-19,6,Actual
Player 9,Agility,2022-04-20,4,Actual
Player 9,Agility,2022-04-21,5,Actual
Player 9,Agility,2022-04-22,3,Actual
Player 9,Agility,2022-04-25,3,Carried Over
Player 9,Agility,2022-04-26,5,Actual
Player 9,Agility,2022-04-27,5,Carried Over
Player 9,Agility,2022-04-28,9,Actual
Player 9,Agility,2022-04-29,9,Carried Over
Player 9,Agility,2022-05-02,10,Actual
Player 9,Agility,2022-05-03,10,Actual
Player 9,Agility,2022-05-04,9,Actual
Player 9,Agility,2022-05-05,9,Carried Over
Player 9,Agility,2022-05-06,3,Actual
Player 9,Agility,2022-05-09,3,Carried Over
Player 9,Agility,2022-05-10,9,Actual
Player 9,Agility,2022-05-11,7,Actual
Player 9,Agility,2022-05-12,10,Actual
Player 9,Agility,2022-05-13,10,Carried Over
Player 9,Agility,2022-05-16,10,Actual
Player 9,Agility,2022-05-17,10,Carried Over
Player 9,Agility,2022-05-18,6,Actual
Player 9,Agility,2022-05-19,6,Carried Over
Player 9,Agility,2022-05-20,10,Actual
Player 9,Agility,2022-05-23,10,Carried Over
Player 9,Agility,2022-05-24,4,Actual
Player 9,Agility,2022-05-25,4,Carried Over
Player 9,Agility,2022-05-26,4,Actual
Player 9,Agility,2022-05-27,4,Actual
Player 9,Agility,2022-05-30,8,Actual
Player 9,Agility,2022-05-31,7,Actual
Player 9,Agility,2022-06-01,7,Actual
Player 9,Agility,2022-06-02,4,Actual
Player 9,Agility,2022-06-03,8,Actual
Player 9,Agility,2022-06-06,8,Carried Over
Player 9,Agility,2022-06-07,9,Actual
Player 9,Agility,2022-06-08,9,Carried Over
Player 9,Agility,2022-06-09,9,Carried Over
Player 9,Agility,2022-06-10,7,Actual
Player 9,Agility,2022-06-13,7,Carried Over
Player 9,Agility,2022-06-14,3,Actual
Player 9,Agility,2022-06-15,8,Actual
Player 9,Agility,2022-06-16,8,Carried Over
Player 9,Agility,2022-06-17,9,Actual
Player 9,Agility,2022-06-20,3,Actual
Player 9,Agility,2022-06-21,6,Actual
Player 9,Agility,2022-06-22,6,Carried Over
Player 9,Agility,2022-06-23,6,Carried Over
Player 9,Agility,2022-06-24,6,Carried Over
Player 9,Agility,2022-06-27,10,Actual
Player 9,Agility,2022-06-28,7,Actual
Player 9,Agility,2022-06-29,9,Actual
Player 9,Agility,2022-06-30,4,Actual
Player 9,Agility,2022-07-01,4,Carried Over
Player 9,Agility,2022-07-04,5,Actual
Player 9,Agility,2022-07-05,5,Carried Over
Player 9,Agility,2022-07-06,8,Actual
Player 9,Agility,2022-07-07,5,Actual
Player 9,Agility,2022-07-08,10,Actual
Player 9,Agility,2022-07-11,10,Carried Over
Player 9,Agility,2022-07-12,10,Carried Over
Player 9,Agility,2022-07-13,8,Actual
Player 9,Agility,2022-07-14,5,Actual
Player 9,Agility,2022-07-15,5,Carried Over
Player 9,Agility,2022-07-18,5,Carried Over
Player 9,Agility,2022-07-19,5,Carried Over
Player 9,Agility,2022-07-20,7,Actual
Player 9,Agility,2022-07-21,7,Carried Over
Player 9,Agility,2022-07-22,7,Carried Over
Player 9,Agility,2022-07-25,7,Carried Over
Player 9,Agility,2022-07-26,7,Carried Over
Player 9,Agility,2022-07-27,7,Carried Over
Player 9,Agility,2022-07-28,10,Actual
Player 9,Agility,2022-07-29,10,Carried Over
Player 9,Cardio,2022-01-03,3,Actual
Player 9,Cardio,2022-01-04,6,Actual
Player 9,Cardio,2022-01-05,6,Actual
Player 9,Cardio,2022-01-06,6,Carried Over
Player 9,Cardio,2022-01-07,6,Carried Over
Player 9,Cardio,2022-01-10,3,Actual
Player 9,Cardio,2022-01-11,3,Carried Over
Player 9,Cardio,2022-01-12,7,Actual
Player 9,Cardio,2022-01-13,7,Carried Over
Player 9,Cardio,2022-01-14,5,Actual
Player 9,Cardio,2022-01-17,7,Actual
Player 9,Cardio,2022-01-18,7,Carried Over
Player 9,Cardio,2022-01-19,3,Actual
Player 9,Cardio,2022-01-20,4,Actual
Player 9,Cardio,2022-01-21,4,Carried Over
Player 9,Cardio,2022-01-24,5,Actual
Player 9,Cardio,2022-01-25,5,Carried Over
Player 9,Cardio,2022-01-26,4,Actual
Player 9,Cardio,2022-01-27,9,Actual
Player 9,Cardio,2022-01-28,6,Actual
Player 9,Cardio,2022-01-31,6,Actual
Player 9,Cardio,2022-02-01,4,Actual
Player 9,Cardio,2022-02-02,9,Actual
Player 9,Cardio,2022-02-03,3,Actual
Player 9,Cardio,2022-02-04,3,Carried Over
Player 9,Cardio,2022-02-07,7,Actual
